Module	Section	Sample Name	Source
FastQC (trimmed)	all_sections	TS047_RoL_RNA_20_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/201/TS047_RoL_RNA_20_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_407_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/298/TS047_RoL_RNA_407_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_646_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/414/TS047_RoL_RNA_646_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_112_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/154/TS047_RoL_RNA_112_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_289_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/257/TS047_RoL_RNA_289_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_559_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/350/TS047_RoL_RNA_559_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_79_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/182/TS047_RoL_RNA_79_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_710_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/426/TS047_RoL_RNA_710_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_142_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/166/TS047_RoL_RNA_142_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_318_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/265/TS047_RoL_RNA_318_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_616_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/386/TS047_RoL_RNA_616_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_319_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/281/TS047_RoL_RNA_319_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_262_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/218/TS047_RoL_RNA_262_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_586_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/381/TS047_RoL_RNA_586_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_317_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/262/TS047_RoL_RNA_317_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_412_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/318/TS047_RoL_RNA_412_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_326_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/268/TS047_RoL_RNA_326_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_526_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/365/TS047_RoL_RNA_526_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_328_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/286/TS047_RoL_RNA_328_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_116_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/185/TS047_RoL_RNA_116_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_683_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/421/TS047_RoL_RNA_683_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_170_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/161/TS047_RoL_RNA_170_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_322_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/250/TS047_RoL_RNA_322_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_478_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/320/TS047_RoL_RNA_478_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_561_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/357/TS047_RoL_RNA_561_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_646_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/413/TS047_RoL_RNA_646_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_112_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/153/TS047_RoL_RNA_112_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_442_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/295/TS047_RoL_RNA_442_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_655_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/398/TS047_RoL_RNA_655_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_46_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/206/TS047_RoL_RNA_46_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_114_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/172/TS047_RoL_RNA_114_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_146_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/178/TS047_RoL_RNA_146_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_498_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/333/TS047_RoL_RNA_498_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_322_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/249/TS047_RoL_RNA_322_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_200_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/234/TS047_RoL_RNA_200_trimmed_2_val_2_fastqc.zip
