gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
gpam	gpam	Tundrisphaera	-0.08756580854229329	0.08756580854229329	0.7810314147925685	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
lmf2b	lmf2b	Tundrisphaera	-0.08756580854229329	0.08756580854229329	0.7810314147925685	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-15j1.4	si:ch211-15j1.4	Legionella	0.08756580854229329	0.08756580854229329	0.7810314147925685	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
slc46a2	slc46a2	Bosea	0.08756580854229329	0.08756580854229329	0.7810314147925685	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
tdp2a	tdp2a	Tundrisphaera	-0.08756580854229329	0.08756580854229329	0.7810314147925685	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg3	vtg3	Flavobacterium	-0.08756580854229329	0.08756580854229329	0.7810314147925685	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ssuh2.2	ssuh2.2	Agitococcus	-0.08736964949716598	0.08736964949716598	0.781513152149977	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vim	vim	Pseudorhodoplanes	0.08736964949716598	0.08736964949716598	0.781513152149977	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg8	vtg8	Pseudorhodoplanes	-0.08736964949716598	0.08736964949716598	0.781513152149977	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifng1r	ifng1r	Flavobacterium	0.08735527059244727	0.08735527059244727	0.7815484669131709	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141385619	LOC141385619	Pseudoduganella	-0.08735285964611242	0.08735285964611242	0.781554388257379	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
dio2	dio2	Longivirga	-0.08701365405744449	0.08701365405744449	0.7823875741585764	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifit8	ifit8	Longivirga	0.08701365405744449	0.08701365405744449	0.7823875741585764	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Caulobacter	-0.08701365405744449	0.08701365405744449	0.7823875741585764	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
polr3k	polr3k	Longivirga	0.08701365405744449	0.08701365405744449	0.7823875741585764	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
znf1069	znf1069	Caulobacter	0.08701365405744449	0.08701365405744449	0.7823875741585764	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137491340	LOC137491340	Rhizobium	0.08661692133460563	0.08661692133460563	0.7833622855984428	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100147849	LOC100147849	Rhizobium	-0.08638417872296808	0.08638417872296808	0.7839342097062247	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cpdb	cpdb	Cloacibacterium	0.08638417872296808	0.08638417872296808	0.7839342097062247	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108184065	LOC108184065	Caulobacter	-0.08628066676783497	0.08628066676783497	0.7841885985121495	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137487668	LOC137487668	Roseomonas	0.0859940781542449	0.0859940781542449	0.7848929970996017	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100147849	LOC100147849	Tundrisphaera	0.08592832235509577	0.08592832235509577	0.7850546340095557	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr11	ftr11	Reyranella	0.08577796647025725	0.08577796647025725	0.7854242541600827	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-271e10.3	si:ch211-271e10.3	Reyranella	0.08577796647025725	0.08577796647025725	0.7854242541600827	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-276k2.1	si:ch211-276k2.1	Reyranella	0.08577796647025725	0.08577796647025725	0.7854242541600827	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
stat1b	stat1b	Reyranella	-0.08577796647025725	0.08577796647025725	0.7854242541600827	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137489722	LOC137489722	Luteolibacter	-0.0856599157210482	0.0856599157210482	0.7857144823478175	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379337	LOC141379337	Luteolibacter	-0.0856599157210482	0.0856599157210482	0.7857144823478175	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379353	LOC141379353	Luteolibacter	-0.0856599157210482	0.0856599157210482	0.7857144823478175	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
trim35-14	trim35-14	Aquihabitans	0.08542277667760305	0.08542277667760305	0.7862975527083149	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
nfia	nfia	Pirellula	0.08465937641032506	0.08465937641032506	0.7881751488150068	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rergla	rergla	Pirellula	-0.08465937641032506	0.08465937641032506	0.7881751488150068	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137496053	LOC137496053	Ensifer	-0.08465726964337703	0.08465726964337703	0.788180331644428	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101887118	LOC101887118	Paenirhodobacter	0.08450913782447983	0.08450913782447983	0.7885447652655928	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
faah	faah	Dinghuibacter	0.08450913782447983	0.08450913782447983	0.7885447652655928	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifit8	ifit8	Dinghuibacter	0.08450913782447983	0.08450913782447983	0.7885447652655928	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
zgc:56106	zgc:56106	Cloacibacterium	0.08450913782447983	0.08450913782447983	0.7885447652655928	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137490039	LOC137490039	Bosea	0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141381089	LOC141381089	Roseomonas	0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
adam12b	adam12b	Legionella	-0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
blnk	blnk	Roseomonas	0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ca8	ca8	Flavobacterium	0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
faah	faah	Roseomonas	-0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
hspa8	hspa8	Tundrisphaera	0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifit8	ifit8	Flavobacterium	-0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
phldb1a	phldb1a	Tundrisphaera	-0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
sacs2	sacs2	Flavobacterium	0.08406317620060155	0.08406317620060155	0.7896421151690274	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101886660	LOC101886660	Pseudomonas	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cmtr1	cmtr1	Gemmobacter	0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr76	ftr76	Pseudomonas	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
gpam	gpam	Culicoidibacter	0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
hspa8	hspa8	Crenobacter	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
nefma	nefma	Gemmobacter	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pld4	pld4	Paenirhodobacter	0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-194p6.12	si:ch211-194p6.12	Gemmobacter	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
slc43a1a	slc43a1a	Paenirhodobacter	0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
spire1a	spire1a	Gemmobacter	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
tmem106a	tmem106a	Gemmobacter	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg3	vtg3	Pseudomonas	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
znf1069	znf1069	Culicoidibacter	-0.08391608391608392	0.08391608391608392	0.7900041202973112	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137496053	LOC137496053	Rhodococcus	-0.08379724812679736	0.08379724812679736	0.7902966073160991	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379353	LOC141379353	Tundrisphaera	0.08353425192039025	0.08353425192039025	0.7909439858135456	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-125e6.14	si:ch211-125e6.14	Ensifer	-0.08346734186605392	0.08346734186605392	0.7911087044772711	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141385619	LOC141385619	Agromyces	0.08335504320300824	0.08335504320300824	0.7913851751919427	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC110438351	LOC110438351	Rubrivivax	-0.08328331752383333	0.08328331752383333	0.7915617679691702	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101882702	LOC101882702	Agromyces	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC103911752	LOC103911752	Neochlamydia	0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141375335	LOC141375335	Agromyces	0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC553316	LOC553316	Agitococcus	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC560278	LOC560278	Agromyces	0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ca8	ca8	Pseudorhodoplanes	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cmtr1	cmtr1	Rhodococcus	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mxa	mxa	Rhodococcus	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ncoa7a	ncoa7a	Rhodococcus	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Rhodococcus	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
prag1	prag1	Agitococcus	0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rtn1a	rtn1a	Neochlamydia	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-194p6.12	si:ch211-194p6.12	Agitococcus	0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
trim35-14	trim35-14	Neochlamydia	0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg7	vtg7	Agitococcus	-0.08320918999730093	0.08320918999730093	0.7917442821252334	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141380546	LOC141380546	Luteolibacter	0.08319436417328632	0.08319436417328632	0.7917807867031472	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100536629	LOC100536629	Elstera	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100536629	LOC100536629	Pseudoduganella	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC103910189	LOC103910189	Elstera	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC103911752	LOC103911752	Bdellovibrio	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC103911752	LOC103911752	Luteolibacter	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141380276	LOC141380276	Luteolibacter	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC553316	LOC553316	Fuscovulum	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ankrd66	ankrd66	Crenobacter	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ccl35.1	ccl35.1	Bdellovibrio	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
colgalt1b	colgalt1b	Pseudoduganella	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr34	ftr34	Fuscovulum	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifi44a8	ifi44a8	Elstera	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mxa	mxa	Pseudoduganella	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ncoa7a	ncoa7a	Pseudoduganella	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Fuscovulum	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Sediminibacterium	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
sacs2	sacs2	Fuscovulum	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
sash1b	sash1b	Fuscovulum	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-15j1.4	si:ch211-15j1.4	Pseudoduganella	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-194p6.12	si:ch211-194p6.12	Fuscovulum	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-271e10.3	si:ch211-271e10.3	Rubrivivax	-0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
tat	tat	Bdellovibrio	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg2	vtg2	Luteolibacter	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg4	vtg4	Luteolibacter	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vtg5	vtg5	Luteolibacter	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ythdc2	ythdc2	Pseudoduganella	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
zmp:0000000912	zmp:0000000912	Luteolibacter	0.08261053686064761	0.08261053686064761	0.7932185576737913	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
lhx8a	lhx8a	Caulobacter	0.08196663342944323	0.08196663342944323	0.7948048482818262	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101885452	LOC101885452	Pseudomonas	-0.08186349431603626	0.08186349431603626	0.795058992497861	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
plaub	plaub	Neochlamydia	0.08127116712293303	0.08127116712293303	0.7965188359713071	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108183350	LOC108183350	Pirellula	0.08113190239322818	0.08113190239322818	0.7968621391133617	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cxcl11.4	cxcl11.4	Pirellula	-0.08113190239322818	0.08113190239322818	0.7968621391133617	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141385619	LOC141385619	Cloacibacterium	-0.08112988340823632	0.08112988340823632	0.7968671163403058	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137489722	LOC137489722	Reyranella	-0.08085842158543538	0.08085842158543538	0.7975363801566147	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141385619	LOC141385619	Legionella	0.08070175438596491	0.08070175438596491	0.7979226761067084	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108181196	LOC108181196	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108181196	LOC108181196	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108181196	LOC108181196	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC571488	LOC571488	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC571488	LOC571488	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC571488	LOC571488	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ecpas	ecpas	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ecpas	ecpas	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ecpas	ecpas	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
faah	faah	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
faah	faah	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
faah	faah	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pals1a	pals1a	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pals1a	pals1a	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pals1a	pals1a	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
phldb1a	phldb1a	Pseudoxanthomonas	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
phldb1a	phldb1a	Runella	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
phldb1a	phldb1a	Sphaerotilus	-0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rcn3	rcn3	Pseudoxanthomonas	0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rcn3	rcn3	Runella	0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rcn3	rcn3	Sphaerotilus	0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rtn1a	rtn1a	Pseudoxanthomonas	0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rtn1a	rtn1a	Runella	0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rtn1a	rtn1a	Sphaerotilus	0.08063350854396581	0.08063350854396581	0.7980909614575395	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101886660	LOC101886660	Ensifer	-0.08056054385890982	0.08056054385890982	0.7982708901449058	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC570185	LOC570185	Flavobacterium	-0.08056054385890982	0.08056054385890982	0.7982708901449058	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC571488	LOC571488	Bosea	-0.08056054385890982	0.08056054385890982	0.7982708901449058	0.9937643641779507	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
