OTU_ID,Mean_abundance,Observed_frequency,Predicted_frequency,Partition,Kingdom,Phylum,Class,Order,Family,Genus,Species
New.0.ReferenceOTU12326,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.0.ReferenceOTU12581,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Dechloromonas,
New.0.ReferenceOTU12847,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU12855,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU1323,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.0.ReferenceOTU13374,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU13805,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,,,,
New.0.ReferenceOTU13898,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
New.0.ReferenceOTU14178,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
New.0.ReferenceOTU14206,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Phormidiaceae,,
New.0.ReferenceOTU14624,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
New.0.ReferenceOTU14760,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.0.ReferenceOTU14788,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.0.ReferenceOTU1525,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU15361,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
New.0.ReferenceOTU1579,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.0.ReferenceOTU15885,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU16145,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,
New.0.ReferenceOTU16392,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,,,
New.0.ReferenceOTU16704,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
New.0.ReferenceOTU16835,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,Aureispira,
New.0.ReferenceOTU1689,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU17636,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia,
New.0.ReferenceOTU17703,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
New.0.ReferenceOTU17711,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
New.0.ReferenceOTU17791,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.0.ReferenceOTU18622,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.0.ReferenceOTU18708,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU19040,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.0.ReferenceOTU19096,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,,,
New.0.ReferenceOTU19212,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,
New.0.ReferenceOTU19306,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU19325,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
New.0.ReferenceOTU19415,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU19425,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU19722,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Propionigenium,
New.0.ReferenceOTU20778,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Chloroflexi,Ellin6529,,,,
New.0.ReferenceOTU20933,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.0.ReferenceOTU21000,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,
New.0.ReferenceOTU21323,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.0.ReferenceOTU22039,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
New.0.ReferenceOTU22668,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Anaerobrancaceae,,
New.0.ReferenceOTU227,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.0.ReferenceOTU22767,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU23176,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
New.0.ReferenceOTU23883,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SUP05,,
New.0.ReferenceOTU24270,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Cohaesibacteraceae,,
New.0.ReferenceOTU24306,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
New.0.ReferenceOTU25005,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.0.ReferenceOTU25301,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU25601,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
New.0.ReferenceOTU25775,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU25922,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
New.0.ReferenceOTU26008,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
New.0.ReferenceOTU26520,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Chloroflexi,Ellin6529,,,,
New.0.ReferenceOTU2668,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU26829,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,,,,
New.0.ReferenceOTU26919,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Hydrogenophilus,
New.0.ReferenceOTU2695,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Coriobacteriales,Coriobacteriaceae,,
New.0.ReferenceOTU2716,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
New.0.ReferenceOTU27218,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU27972,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
New.0.ReferenceOTU27982,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
New.0.ReferenceOTU28004,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU28111,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
New.0.ReferenceOTU28158,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
New.0.ReferenceOTU28580,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
New.0.ReferenceOTU28617,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU28625,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.0.ReferenceOTU2863,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
New.0.ReferenceOTU28671,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,,
New.0.ReferenceOTU28963,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,,,,
New.0.ReferenceOTU28969,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,
New.0.ReferenceOTU29662,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.0.ReferenceOTU30340,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
New.0.ReferenceOTU30400,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,,
New.0.ReferenceOTU30796,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.0.ReferenceOTU30797,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
New.0.ReferenceOTU31118,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
New.0.ReferenceOTU31161,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.0.ReferenceOTU31182,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
New.0.ReferenceOTU31207,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
New.0.ReferenceOTU32086,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
New.0.ReferenceOTU32137,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
New.0.ReferenceOTU32551,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.0.ReferenceOTU32783,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
New.0.ReferenceOTU32801,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
New.0.ReferenceOTU32812,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.0.ReferenceOTU33156,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.0.ReferenceOTU33239,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Phormidiaceae,,
New.0.ReferenceOTU33435,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
New.0.ReferenceOTU33502,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,
New.0.ReferenceOTU33802,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Anaerobrancaceae,,
New.0.ReferenceOTU33897,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
New.0.ReferenceOTU34290,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,
New.0.ReferenceOTU34575,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU34639,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
New.0.ReferenceOTU34647,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
New.0.ReferenceOTU35066,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,,,
New.0.ReferenceOTU35164,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU3525,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU35589,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
New.0.ReferenceOTU3574,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
New.0.ReferenceOTU35960,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,
New.0.ReferenceOTU36155,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
New.0.ReferenceOTU36391,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
New.0.ReferenceOTU36723,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
New.0.ReferenceOTU36849,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,,,,
New.0.ReferenceOTU37308,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
New.0.ReferenceOTU37479,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
New.0.ReferenceOTU37693,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU37807,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,,,
New.0.ReferenceOTU38060,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.0.ReferenceOTU38344,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
New.0.ReferenceOTU38689,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,,,
New.0.ReferenceOTU38748,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU38896,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.0.ReferenceOTU38968,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,
New.0.ReferenceOTU39005,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
New.0.ReferenceOTU39302,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.0.ReferenceOTU39458,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
New.0.ReferenceOTU39484,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU39652,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
New.0.ReferenceOTU39768,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.0.ReferenceOTU39814,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU39841,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.0.ReferenceOTU40071,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
New.0.ReferenceOTU40181,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU40280,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,,,
New.0.ReferenceOTU40306,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
New.0.ReferenceOTU40623,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,,,,,
New.0.ReferenceOTU40709,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
New.0.ReferenceOTU40788,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,
New.0.ReferenceOTU40830,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,algae
New.0.ReferenceOTU41068,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
New.0.ReferenceOTU41320,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,,,
New.0.ReferenceOTU41377,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU41620,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
New.0.ReferenceOTU41730,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU41823,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
New.0.ReferenceOTU41843,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU41850,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.0.ReferenceOTU41929,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Lawsonia,
New.0.ReferenceOTU42272,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
New.0.ReferenceOTU42463,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
New.0.ReferenceOTU42474,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.0.ReferenceOTU43145,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,
New.0.ReferenceOTU43404,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU4809,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
New.0.ReferenceOTU4895,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,aurantiacum
New.0.ReferenceOTU510,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
New.0.ReferenceOTU5130,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,,,,
New.0.ReferenceOTU5396,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
New.0.ReferenceOTU5473,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.0.ReferenceOTU5508,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU5789,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,,
New.0.ReferenceOTU5818,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU6233,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,
New.0.ReferenceOTU6458,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.0.ReferenceOTU676,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
New.0.ReferenceOTU679,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,,,,
New.0.ReferenceOTU6808,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.0.ReferenceOTU6855,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.0.ReferenceOTU7053,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vogesella,
New.0.ReferenceOTU7126,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
New.0.ReferenceOTU7425,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
New.0.ReferenceOTU7657,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.0.ReferenceOTU7780,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,LimnohabitaNeutral,
New.0.ReferenceOTU7896,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
New.0.ReferenceOTU8173,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,,
New.0.ReferenceOTU8329,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
