gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr
nitr2b	nitr2b	Vogesella	0.7682128717669539	0.7682128717669539	1.5876721306540276e-6	1.7499727778822456e-4
nudt9	nudt9	Vogesella	0.7682128717669539	0.7682128717669539	1.5876721306540276e-6	1.7499727778822456e-4
prdm8b	prdm8b	Vogesella	-0.7682128717669539	0.7682128717669539	1.5876721306540276e-6	1.7499727778822456e-4
rbl1	rbl1	Vogesella	0.7682128717669539	0.7682128717669539	1.5876721306540276e-6	1.7499727778822456e-4
tfpil	tfpil	Vogesella	0.7682128717669539	0.7682128717669539	1.5876721306540276e-6	1.7499727778822456e-4
tubb4b	tubb4b	Vogesella	0.7682128717669539	0.7682128717669539	1.5876721306540276e-6	1.7499727778822456e-4
aimp1a	aimp1a	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
arpc4	arpc4	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
ctnnbl1	ctnnbl1	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
dck	dck	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
faap100	faap100	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
fads2	fads2	Culicoidibacter	0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
focad	focad	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
hnrnpl2	hnrnpl2	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
ilf3b	ilf3b	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
lmnb1	lmnb1	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
mtfr1l	mtfr1l	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
psmd11a	psmd11a	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
seta	seta	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
si:ch211-130m23.2	si:ch211-130m23.2	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
ska3	ska3	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
snrpd3l	snrpd3l	Plesiomonas	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
tmed4	tmed4	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
trip13	trip13	Culicoidibacter	-0.7681983470810125	0.7681983470810125	1.5894283504902518e-6	1.7499727778822456e-4
nup50	nup50	Tundrisphaera	-0.7679125355335318	0.7679125355335318	1.6243391507408944e-6	1.78613160704208e-4
cdan1	cdan1	Paenirhodobacter	-0.7676451804691852	0.7676451804691852	1.6576096970588594e-6	1.82039709211735e-4
dars2	dars2	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
eif2b1	eif2b1	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
erh	erh	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
mrpl19	mrpl19	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
mybl1	mybl1	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
pfdn2	pfdn2	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
prmt1	prmt1	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
rbm4.3	rbm4.3	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
rpa2	rpa2	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
wdr18	wdr18	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
zgc:86839	zgc:86839	Culicoidibacter	-0.7671658224209573	0.7671658224209573	1.718779069737053e-6	1.8522759325647513e-4
cox16	cox16	Vogesella	0.7671324035928794	0.7671324035928794	1.7231172440013154e-6	1.8522759325647513e-4
med25	med25	Vogesella	0.7671324035928794	0.7671324035928794	1.7231172440013154e-6	1.8522759325647513e-4
si:ch211-108p6.4	si:ch211-108p6.4	Vogesella	0.7671324035928794	0.7671324035928794	1.7231172440013154e-6	1.8522759325647513e-4
si:ch211-193e13.5	si:ch211-193e13.5	Vogesella	0.7671324035928794	0.7671324035928794	1.7231172440013154e-6	1.8522759325647513e-4
tmpob	tmpob	Vogesella	0.7671324035928794	0.7671324035928794	1.7231172440013154e-6	1.8522759325647513e-4
zgc:162944	zgc:162944	Vogesella	0.7671324035928794	0.7671324035928794	1.7231172440013154e-6	1.8522759325647513e-4
ska1	ska1	Paucibacter	-0.7667698658410732	0.7667698658410732	1.7708069997013354e-6	1.9011727538211388e-4
calm1b	calm1b	Gemmobacter	-0.7666864758860467	0.7666864758860467	1.7819406312735708e-6	1.9107494826199175e-4
xcr1b.2	xcr1b.2	Culicoidibacter	-0.7665289256198348	0.7665289256198348	1.8031451507471985e-6	1.93108791894972e-4
ifi27.6	ifi27.6	Polymorphobacter	-0.7664968667404385	0.7664968667404385	1.8074872105700024e-6	1.9333393869788357e-4
cherp	cherp	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
cited4a	cited4a	Chitinilyticum	0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
eif2d	eif2d	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
endog	endog	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
imp4	imp4	Plesiomonas	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
ing5b	ing5b	Plesiomonas	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
magoh	magoh	Plesiomonas	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
ms4a17a.6	ms4a17a.6	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
ndc1	ndc1	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
nkrf	nkrf	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
nup85	nup85	Plesiomonas	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
pbk	pbk	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
prpf8	prpf8	Plesiomonas	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
psmd11a	psmd11a	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
rchy1	rchy1	Culicoidibacter	-0.7661332977609023	0.7661332977609023	1.8573816957800915e-6	1.950454143528488e-4
cd82a	cd82a	Vogesella	0.7660519354188049	0.7660519354188049	1.8687132381511873e-6	1.9504892140746353e-4
imp4	imp4	Vogesella	0.7660519354188049	0.7660519354188049	1.8687132381511873e-6	1.9504892140746353e-4
mrpl46	mrpl46	Vogesella	0.7660519354188049	0.7660519354188049	1.8687132381511873e-6	1.9504892140746353e-4
plch1	plch1	Vogesella	0.7660519354188049	0.7660519354188049	1.8687132381511873e-6	1.9504892140746353e-4
zgc:77262	zgc:77262	Vogesella	0.7660519354188049	0.7660519354188049	1.8687132381511873e-6	1.9504892140746353e-4
ifng1	ifng1	Culicoidibacter	-0.7656501719737029	0.7656501719737029	1.9255711156684896e-6	2.0074078880844004e-4
cdc45	cdc45	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
ddx39aa	ddx39aa	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
fbxo22	fbxo22	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
hmgb1b	hmgb1b	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
kdm8	kdm8	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
mrps11	mrps11	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
mtap	mtap	Plesiomonas	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
nudt21	nudt21	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
pfkpa	pfkpa	Plesiomonas	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
plk1	plk1	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
pomp	pomp	Plesiomonas	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
rfc2	rfc2	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
s1pr4	s1pr4	Paucibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
thop1	thop1	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
usp5	usp5	Culicoidibacter	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
zgc:110782	zgc:110782	Plesiomonas	-0.7651007731008471	0.7651007731008471	2.0058025398395074e-6	2.0469032912877533e-4
adpgk	adpgk	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
cdc42l	cdc42l	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
chchd6b	chchd6b	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
ddx39aa	ddx39aa	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
ilf2	ilf2	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
mrps11	mrps11	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
nom1	nom1	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
prps1b	prps1b	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
psmd6	psmd6	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
ubqln4	ubqln4	Vogesella	0.7649714672447304	0.7649714672447304	2.0251108223678926e-6	2.0469032912877533e-4
ndc1	ndc1	Paucibacter	-0.7647058823529411	0.7647058823529411	2.0652857961600546e-6	2.0802030879666248e-4
nkain1	nkain1	Paucibacter	-0.7647058823529411	0.7647058823529411	2.0652857961600546e-6	2.0802030879666248e-4
rfc5	rfc5	Paucibacter	-0.7647058823529411	0.7647058823529411	2.0652857961600546e-6	2.0802030879666248e-4
mynn	mynn	Gemmobacter	-0.7646171466663813	0.7646171466663813	2.0788652821401854e-6	2.0892579932093897e-4
LOC101886679	LOC101886679	Plesiomonas	-0.7646155095791437	0.7646155095791437	2.079116551589877e-6	2.0892579932093897e-4
npsn	npsn	Aurantisolimonas	-0.764533105413229	0.764533105413229	2.09179921939473e-6	2.0995583351038802e-4
cgasa	cgasa	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
dnaja	dnaja	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
eed	eed	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
guk1a	guk1a	Plesiomonas	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
ilf3b	ilf3b	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
ncapg	ncapg	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
qrich1	qrich1	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
sap18	sap18	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
si:ch211-243a20.4	si:ch211-243a20.4	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
sp3a	sp3a	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
ssuh2.4	ssuh2.4	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
stil	stil	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
sub1a	sub1a	Plesiomonas	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
twf1a	twf1a	Culicoidibacter	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
ulk2	ulk2	Chitinilyticum	0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
wdr18	wdr18	Plesiomonas	-0.764068248440792	0.764068248440792	2.1646363237426414e-6	2.132982224076953e-4
LOC103910999	LOC103910999	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
aldh1l2	aldh1l2	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
casp6b.1	casp6b.1	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
emc2	emc2	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
gzma	gzma	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
iah1	iah1	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
psmb2	psmb2	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
zgc:101715	zgc:101715	Vogesella	0.7638909990706559	0.7638909990706559	2.192994874583576e-6	2.1413701875472817e-4
LOC100002544	LOC100002544	Paenirhodobacter	-0.7634957470612437	0.7634957470612437	2.257419778883829e-6	2.1993026850279147e-4
cdt1	cdt1	Paenirhodobacter	-0.7634957470612437	0.7634957470612437	2.257419778883829e-6	2.1993026850279147e-4
atad5b	atad5b	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
chd4a	chd4a	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
cstf2	cstf2	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
fermt3a	fermt3a	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
h3f3a	h3f3a	Plesiomonas	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
mki67	mki67	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
prpf3	prpf3	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
rap1b	rap1b	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
rpusd2	rpusd2	Plesiomonas	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
rspry1	rspry1	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
sae1	sae1	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
si:ch211-71m22.1	si:ch211-71m22.1	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
thyn1	thyn1	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
tpra	tpra	Plesiomonas	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
tuba1c	tuba1c	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
utp20	utp20	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
zgc:86764	zgc:86764	Culicoidibacter	-0.7630357237807368	0.7630357237807368	2.3345072566183234e-6	2.2315872855375088e-4
agr2	agr2	Vogesella	0.7628105308965816	0.7628105308965816	2.373085793427876e-6	2.2609535607384198e-4
ctss2.2	ctss2.2	Vogesella	0.7628105308965816	0.7628105308965816	2.373085793427876e-6	2.2609535607384198e-4
tubb2b	tubb2b	Vogesella	0.7628105308965816	0.7628105308965816	2.373085793427876e-6	2.2609535607384198e-4
eif4e2rs1	eif4e2rs1	Tundrisphaera	-0.7626957384171354	0.7626957384171354	2.392967481501529e-6	2.2773821393134563e-4
lonp1	lonp1	Paucibacter	-0.762641898864809	0.762641898864809	2.4023429827657594e-6	2.281274410664e-4
nedd8l	nedd8l	Paucibacter	-0.762641898864809	0.762641898864809	2.4023429827657594e-6	2.281274410664e-4
smc1al	smc1al	Paenirhodobacter	-0.7624583887092582	0.7624583887092582	2.4345436777650775e-6	2.3093118211099312e-4
ifng1	ifng1	Vogesella	0.762224440115397	0.762224440115397	2.476148184271665e-6	2.3461979705614253e-4
anp32a	anp32a	Plesiomonas	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
commd3	commd3	Plesiomonas	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
cyp1a	cyp1a	Culicoidibacter	0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
dpcd	dpcd	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
eif1b	eif1b	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
hnrnph1l	hnrnph1l	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
mrpl13	mrpl13	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
nemp1	nemp1	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
pfdn2	pfdn2	Plesiomonas	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
si:dkey-250d21.1	si:dkey-250d21.1	Plesiomonas	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
srsf6a	srsf6a	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
trrap	trrap	Culicoidibacter	-0.7620031991206818	0.7620031991206818	2.5160701340176672e-6	2.3530298797212463e-4
grap2a	grap2a	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
hdac3	hdac3	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
mrpl3	mrpl3	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
nfyc	nfyc	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
psma2b	psma2b	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
tmem223	tmem223	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
usp45	usp45	Vogesella	0.761730062722507	0.761730062722507	2.5661408835642163e-6	2.3817926336384902e-4
slc29a2	slc29a2	Gemmobacter	-0.7615131528368831	0.7615131528368831	2.606529961646231e-6	2.41668163006811e-4
bag1	bag1	Paenirhodobacter	-0.7614210303572729	0.7614210303572729	2.6238527164323955e-6	2.427527788099978e-4
dmap1	dmap1	Paenirhodobacter	-0.7614210303572729	0.7614210303572729	2.6238527164323955e-6	2.427527788099978e-4
cenpi	cenpi	Culicoidibacter	-0.7609706744606266	0.7609706744606266	2.710011463458173e-6	2.4938750481262904e-4
cks1b	cks1b	Plesiomonas	-0.7609706744606266	0.7609706744606266	2.710011463458173e-6	2.4938750481262904e-4
cul9	cul9	Culicoidibacter	-0.7609706744606266	0.7609706744606266	2.710011463458173e-6	2.4938750481262904e-4
ddx23	ddx23	Culicoidibacter	-0.7609706744606266	0.7609706744606266	2.710011463458173e-6	2.4938750481262904e-4
snrpe	snrpe	Culicoidibacter	-0.7609706744606266	0.7609706744606266	2.710011463458173e-6	2.4938750481262904e-4
abcf3	abcf3	Vogesella	0.7606495945484326	0.7606495945484326	2.77295577211234e-6	2.5351616202097917e-4
capn7	capn7	Vogesella	0.7606495945484326	0.7606495945484326	2.77295577211234e-6	2.5351616202097917e-4
cox6a1	cox6a1	Vogesella	0.7606495945484326	0.7606495945484326	2.77295577211234e-6	2.5351616202097917e-4
rsu1	rsu1	Vogesella	0.7606495945484326	0.7606495945484326	2.77295577211234e-6	2.5351616202097917e-4
si:dkey-27i16.2	si:dkey-27i16.2	Vogesella	0.7606495945484326	0.7606495945484326	2.77295577211234e-6	2.5351616202097917e-4
